"links_link","links_img_url","links_product_name","links_product_brand","links_product_brand_url","links_more_details","links_details","links_color_url_list"
"https://shop.nordstrom.com/s/bp-easton-chelsea-boot-men/5273182?origin=category-personalizedsort&breadcrumb=Home%2FMen%2FShoes","https://n.nordstrommedia.com/id/sr3/db68e3ae-8afc-4fb4-a6db-5286bd136fb4.jpeg?crop=pad&pad_color=FFF&format=jpeg&trim=color&trimcolor=FFF&w=780&h=838","Easton Chelsea Boot","BP.","https://shop.nordstrom.com/brands/bp--814?origin=productBrandLink","BP. Easton Chelsea Boot, Main, color, BLACK SUEDE
Size Info
True to size.
Details & Care
Creamy suede construction defines a stylish boot built with twin elastic gores for an effortless slip-on fit.
Pull-on style with elastic gore insets
Leather upper and lining/rubber sole
Imported
Men's Shoes
Not available for sale and shipment to Germany
Item #5842068
Free Shipping & Returns See more","Creamy suede construction defines a stylish boot built with twin elastic gores for an effortless slip-on fit.","https://n.nordstrommedia.com/id/sr3/ce7f0370-8177-4cb6-b63b-c931e5d33a5a.jpeg?crop=fit&amp"
"https://shop.nordstrom.com/s/air-jordan-1-mid-sneaker-men/3354517?origin=category-personalizedsort&breadcrumb=Home%2FMen%2FShoes","https://n.nordstrommedia.com/id/sr3/26413f06-2334-4834-b5d3-5f61a28209ac.jpeg?crop=pad&pad_color=FFF&format=jpeg&trim=color&trimcolor=FFF&w=780&h=838","Air Jordan 1 Mid Sneaker","JORDAN","https://shop.nordstrom.com/brands/jordan--17614?origin=productBrandLink","JORDAN Air Jordan 1 Mid Sneaker, Main, color, BLACK/ HYPER ROYAL/ WHITE
Size Info
True to size.
Details & Care
A mixed-finish upper kicks up the appeal of a premium heritage sneaker featuring a cushy Air-Sole unit for responsive support and a rugged sole for traction.
Lace-up style
Air-Sole cushioning provides lightweight, responsive comfort
Leather and synthetic upper/synthetic and textile lining/rubber sole
Imported
Men's Shoes
Item #590187
Free Shipping & Returns See more","A mixed-finish upper kicks up the appeal of a premium heritage sneaker featuring a cushy Air-Sole unit for responsive support and a rugged sole for traction.","https://n.nordstrommedia.com/id/sr3/0b7df384-2693-44be-ada2-1c8c1612f7b1.jpeg?crop=fit&amp"
"https://shop.nordstrom.com/s/common-projects-original-achilles-sneaker-men/4976450?origin=category-personalizedsort&breadcrumb=Home%2FMen%2FShoes","https://n.nordstrommedia.com/id/sr3/e343bd69-f67f-400c-8708-924c89953f21.jpeg?crop=pad&pad_color=FFF&format=jpeg&trim=color&trimcolor=FFF&w=780&h=838","Original Achilles Sneaker","COMMON PROJECTS","https://shop.nordstrom.com/brands/common-projects--12627?origin=productBrandLink","COMMON PROJECTS Original Achilles Sneaker, Main, color, NUDE
Size Info
True to size.
Details & Care
A streamlined, classic sneaker that doesn't shout, this Italian-leather walkabout features monochromatic coloring that keeps it as low-key as it is luxe.
Lace-up style
Leather upper and lining/rubber sole
Made in Italy
Men's Shoes
Item #5636676
Free Shipping & Returns See more
Have Questions?
Chat with us or call 1.877.543.7463","A streamlined, classic sneaker that doesn't shout, this Italian-leather walkabout features monochromatic coloring that keeps it as low-key as it is luxe.","https://n.nordstrommedia.com/id/sr3/6eef6cbf-7723-4811-8818-12a917ca4a54.jpeg?crop=fit&amp"
"https://shop.nordstrom.com/s/comme-des-garcons-play-x-converse-chuck-taylor-low-top-sneaker-men/5221578?origin=category-personalizedsort&breadcrumb=Home%2FMen%2FShoes","https://n.nordstrommedia.com/id/sr3/b2acd461-6f7d-43d1-abe5-d88ead345a5a.jpeg?crop=pad&pad_color=FFF&format=jpeg&trim=color&trimcolor=FFF&w=780&h=838","x Converse Chuck Taylor® Low Top Sneaker","COMME DES GARÇONS PLAY","https://shop.nordstrom.com/brands/comme-des-garons-play--18070?origin=productBrandLink","COMME DES GARÇONS PLAY x Converse Chuck Taylor<sup>®</sup> Low Top Sneaker, Main, color, KHAKI
Size Info
Whole sizes only; for 1/2 sizes, order next size up.
Details & Care
A band of PLAYful Comme des Garçons hearts wraps the sides and back of the ultimate-classic low-top sneaker with a smooth shine from toe to sole. The product of a collaboration between Comme des Garçons PLAY and Converse, the shoe features classic Chuck Taylor styling with a playful, quirky twist brought from the minds of New York graphic artist Filip Pagowski and Comme des Garçon's own designer Rei Kawakubo.
Lace-up style
Removable insole
Textile upper and lining/synthetic sole
Imported
Men's Shoes
Item #5807313
Free Shipping & Returns See more
Have Questions?
Chat with us or call 1.877.543.7463","A band of PLAYful Comme des Garçons hearts wraps the sides and back of the ultimate-classic low-top sneaker with a smooth shine from toe to sole.",""
"https://shop.nordstrom.com/s/nike-air-max-270-sneaker-men/4700645?origin=category-personalizedsort&breadcrumb=Home%2FMen%2FShoes","https://n.nordstrommedia.com/id/sr3/d8e5f5be-6574-437e-8a56-93d5fafcba2a.jpeg?crop=pad&pad_color=FFF&format=jpeg&trim=color&trimcolor=FFF&w=780&h=838","Air Max 270 Sneaker","NIKE","https://shop.nordstrom.com/brands/nike--535?origin=productBrandLink","NIKE Air Max 270 Sneaker, Main, color, BLACK/ ANTHRACITE/ WHITE/ RED
Size Info
Runs small; order next size up.
Details & Care
Nike's largest Air Max unit puts a distinctive footprint under the heel of a cloud-comfort sneaker sporting a knit sock upper branded with welded Swooshes. Asymmetrical lacing follows the contours of your foot, while layers of texture and polish swoop up the back for a kicked-up finish.
Pull-on sock fit with adjustable lacing
Removable cushioned insole
Visible Max Air unit in the heel provides clear Air-Sole cushioning
Textile and synthetic upper and lining/rubber sole
Imported
Men's Shoes
Item #5422342
Free Shipping & Returns See more","Nike's largest Air Max unit puts a distinctive footprint under the heel of a cloud-comfort sneaker sporting a knit sock upper branded with welded Swooshes.","https://n.nordstrommedia.com/id/sr3/c63b6125-0381-4ec0-9398-0c2017765736.jpeg?crop=fit&amp"
"https://shop.nordstrom.com/s/ugg-tasman-slipper-men/2792087?origin=category-personalizedsort&breadcrumb=Home%2FMen%2FShoes","https://n.nordstrommedia.com/id/sr3/e42bf0c2-bf99-42dd-ae28-2148bd2005a0.jpeg?crop=pad&pad_color=FFF&format=jpeg&trim=color&trimcolor=FFF&w=780&h=838","Tasman Slipper","UGG®","https://shop.nordstrom.com/brands/ugg--1320?origin=productBrandLink","UGG<SUP>®</SUP> Tasman Slipper, Main, color, CHESTNUT
Size Info
Whole sizes only; for 1/2 sizes, order next size up.
Details & Care
A top-quality suede upper is shaped over a light, flexible EVA sole for indoor or outdoor wear. A woven braid topline adds a nice detail.
Slight dye transfer may occur with darker colors during first few wears
Suede upper/genuine shearling and/or 100% wool lining/EVA sole
Shearling may be sourced from Australia, China, Italy, New Zealand, Spain or USA. See packaging for confirmed country of origin
UGGpure, a textile made entirely from wool to feel and wear like genuine shearling
Imported
Men's Shoes
Item #32942
Free Shipping & Returns See more","A top-quality suede upper is shaped over a light, flexible EVA sole for indoor or outdoor wear.","https://n.nordstrommedia.com/id/sr3/0def4c81-b17e-42bf-89db-157c599948bd.jpeg?crop=fit&amp"
"https://shop.nordstrom.com/s/ugg-ascot-slipper-men/4922169?origin=category-personalizedsort&breadcrumb=Home%2FMen%2FShoes","https://n.nordstrommedia.com/id/sr3/ca608507-512d-4e0a-8f22-b2ee0b1fefde.jpeg?crop=pad&pad_color=FFF&format=jpeg&trim=color&trimcolor=FFF&w=780&h=838","We'd love your thoughts!","UGG®","https://shop.nordstrom.com/brands/ugg--1320?origin=productBrandLink","UGG<SUP>®</SUP> Ascot Slipper, Main, color, CHARCOAL SUEDE
Size Info
Whole sizes only; for 1/2 sizes, order next size up.
Details & Care
A smartly designed versatile slipper is shaped from supple suede and grounded by a durable rubber sole for indoor and outdoor wear. The soft, cozy lining is made from plush UGGpure™, a textile made entirely from wool but shaped to feel and wear like genuine shearling, keeping feet warm and comfortable, whatever the weather.
Leather upper/UGGpure wool lining/rubber sole
Imported
Men's Shoes
Item #5594370
Free Shipping & Returns See more","A smartly designed versatile slipper is shaped from supple suede and grounded by a durable rubber sole for indoor and outdoor wear.","https://n.nordstrommedia.com/id/sr3/86397ba8-8d1d-4cca-a0d4-825c3d4fb958.jpeg?crop=fit&amp"
"https://shop.nordstrom.com/s/adidas-originals-nmd-r1-sneaker-men/4442096?origin=category-personalizedsort&breadcrumb=Home%2FMen%2FShoes","https://n.nordstrommedia.com/id/sr3/11171ed6-22e3-4c69-8422-591b40889df7.jpeg?crop=pad&pad_color=FFF&format=jpeg&trim=color&trimcolor=FFF&w=780&h=838","NMD R1 Sneaker","ADIDAS ORIGINALS","https://shop.nordstrom.com/brands/adidas-originals--8442?origin=productBrandLink","ADIDAS ORIGINALS NMD R1 Sneaker, Main, color, WHITE/ WHITE/ GUM
Size Info
Runs small; order next size up. .
Details & Care
A signature ""glitch"" pattern furthers the urban edge of a fresh, tech-inspired sneaker with a stretch-mesh upper and comfortable boost™ cushioning.
Lace-up style
Reflective details
Sock-like construction
Molded EVA midsole plugs and heel patch
Textile and synthetic upper/textile or synthetic lining/rubber sole
Imported
Men's Shoes
Item #5230742
Free Shipping & Returns See more","A signature ""glitch"" pattern furthers the urban edge of a fresh, tech-inspired sneaker with a stretch-mesh upper and comfortable boost™ cushioning.","https://n.nordstrommedia.com/id/sr3/9aad6f52-fee8-45f6-a353-b46843320337.jpeg?crop=fit&amp"
"https://shop.nordstrom.com/s/cole-haan-2-zerogrand-stitchlite-water-resistant-wingtip-men/5121445?origin=category-personalizedsort&breadcrumb=Home%2FMen%2FShoes","https://n.nordstrommedia.com/id/sr3/d7824639-1bc5-4820-befc-393db9d2a382.jpeg?crop=pad&pad_color=FFF&format=jpeg&trim=color&trimcolor=FFF&w=780&h=838","2.ZeroGrand Stitchlite Water Resistant Wingtip","COLE HAAN","https://shop.nordstrom.com/brands/cole-haan--173?origin=productBrandLink","COLE HAAN 2.ZeroGrand Stitchlite Water Resistant Wingtip, Main, color, BLACK KNIT
Size Info
Runs narrow.
Runs small; order 1/2 size up.
Details & Care
Signature ZeroGrand cushioning ensures anatomical support in a sporty, water-resistant wingtip with an Integrated Motion Outsole and Flex Welt.
Arch support
Lace-up closure
Leather upper/synthetic lining/rubber sole
Imported
Men's Shoes
Item #5743543
Free Shipping & Returns See more","Signature ZeroGrand cushioning ensures anatomical support in a sporty, water-resistant wingtip with an Integrated Motion Outsole and Flex Welt.",""
"https://shop.nordstrom.com/s/nike-react-element-55-sneaker-men/5203623?origin=category-personalizedsort&breadcrumb=Home%2FMen%2FShoes","https://n.nordstrommedia.com/id/sr3/9b48eff7-7e28-4dd4-89dd-fd9082e3bd33.jpeg?crop=pad&pad_color=FFF&format=jpeg&trim=color&trimcolor=FFF&w=780&h=838","React Element 55 Sneaker","NIKE","https://shop.nordstrom.com/brands/nike--535?origin=productBrandLink","NIKE React Element 55 Sneaker, Main, color, WHITE/ HYPER PINK/ BLACK
Size Info
True to size.
Details & Care
Runner-tech construction brings ultra-lightweight comfort to a sneaker that sets a riot of shapes and colors on springy toe-to-heel Nike React foam. Rubber pods in the tread wrap up the sides of the sole to offer futuristic accents and sporty-cool attitude.
Lace-up style
Nike React foam sole turns every step into springy returned energy
Reflective elements help you stand out in the dark
Removable insole
Synthetic and textile upper and lining/synthetic and rubber sole
Imported
Nordstrom x Nike
Item #5796014
Free Shipping & Returns See more","Runner-tech construction brings ultra-lightweight comfort to a sneaker that sets a riot of shapes and colors on springy toe-to-heel Nike React foam.",""
"https://shop.nordstrom.com/s/cole-haan-grandpro-low-top-sneaker-men/4357595?origin=category-personalizedsort&breadcrumb=Home%2FMen%2FShoes","https://n.nordstrommedia.com/id/sr3/7fc0ea96-9bd5-4930-95d7-1818ced35cf5.jpeg?crop=pad&pad_color=FFF&format=jpeg&trim=color&trimcolor=FFF&w=780&h=838","GrandPro Low Top Sneaker","COLE HAAN","https://shop.nordstrom.com/brands/cole-haan--173?origin=productBrandLink","COLE HAAN GrandPro Low Top Sneaker, Main, color, WOODBURY HAND STAIN
Size Info
True to size.
Width equivalents: D(medium), E(wide).
Details & Care
A low lace-to-toe profile cinches the timelessness of a sneaker updated with a solid leather upper for easy integration across your casual wardrobe. Signature Grand.OS technology in the footbed provides anatomically engineered cushioning and support for all-day comfort.
Lace-up style
Grand.OS energy-foam footbed
Leather upper/textile lining/synthetic sole
Imported
Men's Shoes
Item #5172234
Free Shipping & Returns See more","A low lace-to-toe profile cinches the timelessness of a sneaker updated with a solid leather upper for easy integration across your casual wardrobe.","https://n.nordstrommedia.com/id/sr3/115f1807-fa8e-4f1b-b09c-02567bb51bca.jpeg?crop=fit&amp"
"https://shop.nordstrom.com/s/gucci-slide-sandal-men/4419085?origin=category-personalizedsort&breadcrumb=Home%2FMen%2FShoes&color=nero%2Fnero","https://n.nordstrommedia.com/id/sr3/9b10d50e-b508-480e-b6a0-ae29346e0f41.jpeg?crop=pad&pad_color=FFF&format=jpeg&trim=color&trimcolor=FFF&w=780&h=838","Slide Sandal","GUCCI","https://shop.nordstrom.com/brands/gucci--1026?origin=productBrandLink","GUCCI Slide Sandal, Main, color, NERO/NERO
Size Info
True to size.
Shoe packaging reflects U.K. sizing.
Details & Care
High fashion and street art brilliantly merge on this graffiti-patterned slide from the fall/winter 2016 collection, the result of an electric collaboration between Gucci creative director Alessandro Michele and envelope-pushing artist GucciGhost.
Slip-on style
Leather or synthetic upper and lining/synthetic sole
Will be delivered in special edition GucciGhost packaging
Made in Italy
Men's Shoes
Item #5214425
Free Shipping & Returns See more
Have Questions?
Chat with us or call 1.877.543.7463","","https://n.nordstrommedia.com/id/sr3/af17bbbe-654a-4fad-bee3-69429665d8bc.jpeg?crop=fit&amp"
"https://shop.nordstrom.com/s/nike-react-element-87-sneaker-unisex/5344120?origin=category-personalizedsort&breadcrumb=Home%2FMen%2FShoes","https://n.nordstrommedia.com/id/sr3/878049e7-18bf-4bc7-9461-34b222a04ec8.jpeg?crop=pad&pad_color=FFF&format=jpeg&trim=color&trimcolor=FFF&w=780&h=838","React Element 87 Sneaker","NIKE","https://shop.nordstrom.com/brands/nike--535?origin=productBrandLink","NIKE React Element 87 Sneaker, Main, color, DUSTY PEACH/ ATMOSPHERE GREY
Size Info
True to size.
Unisex: Built on a unisex shoe construction.
Shoe packaging reflects Women’s or Men's sizing.
Details & Care
Transparent and reflective details lend cool, modern style to a heritage-inspired running shoe fitted with a cushy foam midsole. Nike React technology ensures an ultrasmooth ride.
Lace-up style, with pull tab at heel for easy on and off
Translucent rubber pods on the midsole and outsole provide durable traction
Reflectivity on the heel tab and eyestays helps enhance visibility in low-light conditions
Textured TPU heel clip provides a stable feel
Textile upper/cork lining/rubber sole
Imported
Nordstrom x Nike
Item #5704922_2
Free Shipping & Returns See more","Transparent and reflective details lend cool, modern style to a heritage-inspired running shoe fitted with a cushy foam midsole.","https://n.nordstrommedia.com/id/sr3/78008d09-caed-49d3-93b4-8146f87ffa12.jpeg?crop=fit&amp"
